conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens_context,inset_score,inset_sentiment,matched_words
2054447348839748067,Wed May 13 06:23:12 +0000 2026,102,Catcrs Operasi yang Transparan Mendorong Peningkatan Standar Industri Mata Uang Kripto Seiring pasar mata uang kripto beralih dari fase ekspansi cepat ke tahap pengembangan yang lebih teratur pengguna menjadi lebih berhati-hati dalam memilih platform perdagangan. Secara umum https://t.co/Gm3Q6V3pmK,2054447348839748067,https://pbs.twimg.com/media/HILc36mWUAAvVWB.jpg,,in,,0,0,64,https://x.com/undefined/status/2054447348839748067,1412463952768942092,,catcrs operasi yang transparan mendorong peningkatan standar industri mata uang kripto seiring pasar mata uang kripto beralih dari fase ekspansi cepat ke tahap pengembangan yang lebih teratur pengguna menjadi lebih berhati hati dalam memilih platform perdagangan secara umum,"['catcrs', 'operasi', 'yang', 'transparan', 'mendorong', 'peningkatan', 'standar', 'industri', 'mata', 'uang', 'kripto', 'seiring', 'pasar', 'mata', 'uang', 'kripto', 'beralih', 'dari', 'fase', 'ekspansi', 'cepat', 'ke', 'tahap', 'pengembangan', 'yang', 'lebih', 'teratur', 'pengguna', 'menjadi', 'lebih', 'berhati', 'hati', 'dalam', 'memilih', 'platform', 'perdagangan', 'secara', 'umum']",-21.0,Negative,19
2054162900001165442,Tue May 12 11:32:54 +0000 2026,2,Baca di sini: https://t.co/6uEuBf1uxH Anggota Komisi II DPR Ali Ahmad menilai praktik fotokopi e-KTP masih rawan disalahgunakan untuk kejahatan digital seperti pinjol ilegal judi online dan pembukaan rekening fiktif sehingga digitalisasi dinilai perlu untuk menutup celah https://t.co/9SyjM2CQgg,2054162900001165442,https://pbs.twimg.com/media/HIHZmbDaMAA7Ult.jpg,,in,,1,0,0,https://x.com/undefined/status/2054162900001165442,23343960,,baca di sini anggota komisi ii dpr ali ahmad menilai praktik fotokopi e ktp masih rawan disalahgunakan untuk kejahatan digital seperti pinjol ilegal judi online dan pembukaan rekening fiktif sehingga digitalisasi dinilai perlu untuk menutup celah,"['baca', 'di', 'sini', 'anggota', 'komisi', 'ii', 'dpr', 'ali', 'ahmad', 'menilai', 'praktik', 'fotokopi', 'ktp', 'masih', 'rawan', 'disalahgunakan', 'untuk', 'kejahatan', 'digital', 'seperti', 'pinjol', 'ilegal', 'judi', 'online', 'dan', 'pembukaan', 'rekening', 'fiktif', 'sehingga', 'digitalisasi', 'dinilai', 'perlu', 'untuk', 'menutup', 'celah']",-15.0,Negative,9
2054132669756444915,Tue May 12 09:32:47 +0000 2026,207,3 bulan terakhir ini sering banget dapat pengaduan terkait kebocoran atau akses ilegal yang dilakukan oleh oknum DC pinjol. Akses yang mereka pergunakan adalah data kependudukan yang lengkap berisi NIK dan data lainnya. Tahun lalu data edabu bpjs kesehatan sudah diberikan https://t.co/6eBJecVxxj,2054132669756444915,https://pbs.twimg.com/media/HIG-xqIaUAAHaWL.jpg,,in,,5,26,63,https://x.com/undefined/status/2054132669756444915,155157511,,3 bulan terakhir ini sering banget dapat pengaduan terkait kebocoran atau akses ilegal yang dilakukan oleh oknum dc pinjol akses yang mereka pergunakan adalah data kependudukan yang lengkap berisi nik dan data lainnya tahun lalu data edabu bpjs kesehatan sudah diberikan,"['bulan', 'terakhir', 'ini', 'sering', 'banget', 'dapat', 'pengaduan', 'terkait', 'kebocoran', 'atau', 'akses', 'ilegal', 'yang', 'dilakukan', 'oleh', 'oknum', 'dc', 'pinjol', 'akses', 'yang', 'mereka', 'pergunakan', 'adalah', 'data', 'kependudukan', 'yang', 'lengkap', 'berisi', 'nik', 'dan', 'data', 'lainnya', 'tahun', 'lalu', 'data', 'edabu', 'bpjs', 'kesehatan', 'sudah', 'diberikan']",-24.0,Negative,16
2053759522519544216,Mon May 11 13:28:36 +0000 2026,4,@BigAlphaID Gw jadi ngebayangin andaikan penagih hutangnya itu se-annoying penagih pinjol ilegal kira2 siapa ya negara yang bakal dikontakin? Data apa yang bakal disebarin kalo gak bayar2 wkwkwk ,2053829627400061146,,BigAlphaID,in,,0,0,0,https://x.com/undefined/status/2053829627400061146,1480641668344737795,,gw jadi ngebayangin andaikan penagih hutangnya itu se annoying penagih pinjol ilegal kira2 siapa ya negara yang bakal dikontakin data apa yang bakal disebarin kalo tidak_bayar2 wkwkwk,"['gw', 'jadi', 'ngebayangin', 'andaikan', 'penagih', 'hutangnya', 'itu', 'se', 'annoying', 'penagih', 'pinjol', 'ilegal', 'kira2', 'siapa', 'ya', 'negara', 'yang', 'bakal', 'dikontakin', 'data', 'apa', 'yang', 'bakal', 'disebarin', 'kalo', 'tidak bayar2', 'wkwkwk']",-15.0,Negative,9
2053779004193386534,Mon May 11 10:07:26 +0000 2026,33,InterLink Chain: Masalah Tingkat Rantai dan Solusi Tingkat Protokol InterLink Masalah 1: Tidak Ada Identitas Tingkat Protokol Pembayaran dan aset dunia nyata memerlukan akuntabilitas. Sistem pembayaran harus mengetahui bahwa pihak lawan adalah manusia nyata dan unik bukan bot https://t.co/151mKQUP6R,2053779004193386534,https://pbs.twimg.com/media/HIB9BUubMAAXgyT.jpg,,in,,0,1,8,https://x.com/undefined/status/2053779004193386534,2249824830,,interlink chain masalah tingkat rantai dan solusi tingkat protokol interlink masalah 1 tidak_ada identitas tingkat protokol pembayaran dan aset dunia nyata memerlukan akuntabilitas sistem pembayaran harus mengetahui bahwa pihak lawan adalah manusia nyata dan unik bukan_bot,"['interlink', 'chain', 'masalah', 'tingkat', 'rantai', 'dan', 'solusi', 'tingkat', 'protokol', 'interlink', 'masalah', 'tidak ada', 'identitas', 'tingkat', 'protokol', 'pembayaran', 'dan', 'aset', 'dunia', 'nyata', 'memerlukan', 'akuntabilitas', 'sistem', 'pembayaran', 'harus', 'mengetahui', 'bahwa', 'pihak', 'lawan', 'adalah', 'manusia', 'nyata', 'dan', 'unik', 'bukan bot']",-24.0,Negative,15
2053446535162294311,Sun May 10 16:49:17 +0000 2026,6,@SeekHustle Pretttt Tiati ges iya nih udah instal cuman nebus tuh tumbler tapi terus terusan data kita bocor di telp aplikasi2 pinjol ilegal SKIP,2053517744784744734,,SeekHustle,in,,0,0,0,https://x.com/undefined/status/2053517744784744734,460227486,,prett tiati ges iya nih udah instal cuman nebus tuh tumbler tapi terus terusan data kita bocor di telp aplikasi2 pinjol ilegal skip,"['prett', 'tiati', 'ges', 'iya', 'nih', 'udah', 'instal', 'cuman', 'nebus', 'tuh', 'tumbler', 'tapi', 'terus', 'terusan', 'data', 'kita', 'bocor', 'di', 'telp', 'aplikasi2', 'pinjol', 'ilegal', 'skip']",-7.0,Negative,2
2052981002101010793,Sat May 09 10:23:56 +0000 2026,3,@ojkindonesia Jangan lupa di kasus Indosaku ini salah satu Pejabat @ojkindonesia biadab yg bilang kasus damkar kmrn dri pinjol ilegal bhkan sblm ada pengusutan harus di penjara karena telah membuat kebohongan publik apa perlu massa gerudug rumahnya? ,2053058382190555185,,ojkindonesia,in,,0,1,0,https://x.com/undefined/status/2053058382190555185,1798649788868833280,,jangan lupa di kasus indosaku ini salah satu pejabat biadab yg bilang kasus damkar kmrn dri pinjol ilegal bhkan sblm ada pengusutan harus di penjara karena telah membuat kebohongan publik apa perlu massa gerudug rumahnya,"['jangan', 'lupa', 'di', 'kasus', 'indosaku', 'ini', 'salah', 'satu', 'pejabat', 'biadab', 'yg', 'bilang', 'kasus', 'damkar', 'kmrn', 'dri', 'pinjol', 'ilegal', 'bhkan', 'sblm', 'ada', 'pengusutan', 'harus', 'di', 'penjara', 'karena', 'telah', 'membuat', 'kebohongan', 'publik', 'apa', 'perlu', 'massa', 'gerudug', 'rumahnya']",-34.0,Negative,13
2053050235232911575,Sat May 09 09:51:34 +0000 2026,5,GEN Z SUKA PINJAM PINJOL TAPI NUNGGAK !! TOTALNYA HAMPIR 2.2 TRILIUN UTK 350K INDIVIDU INI KAH GENERASI EMAS INDONESIA? OJK baru saja mengungkap fakta yang cukup mengkhawatirkan: generasi yang paling aktif bekerja paling melek teknologi dan paling banyak ngomongin https://t.co/Vif7IzREEz,2053050235232911575,https://pbs.twimg.com/media/HH3mTZdbAAE9KtI.jpg,,in,,0,1,1,https://x.com/undefined/status/2053050235232911575,1031420690505785349,,gen z suka pinjam pinjol tapi nunggak totalnya hampir 2 2 triliun utk 350k individu ini kah generasi emas indonesia ojk baru saja mengungkap fakta yang cukup mengkhawatirkan generasi yang paling aktif bekerja paling melek teknologi dan paling banyak ngomongin,"['gen', 'suka', 'pinjam', 'pinjol', 'tapi', 'nunggak', 'totalnya', 'hampir', 'triliun', 'utk', '350k', 'individu', 'ini', 'kah', 'generasi', 'emas', 'indonesia', 'ojk', 'baru', 'saja', 'mengungkap', 'fakta', 'yang', 'cukup', 'mengkhawatirkan', 'generasi', 'yang', 'paling', 'aktif', 'bekerja', 'paling', 'melek', 'teknologi', 'dan', 'paling', 'banyak', 'ngomongin']",-39.0,Negative,12
2052990437913509989,Sat May 09 05:53:57 +0000 2026,4,Pinjol mulai marak di 2016. Sebelum th tsb rakyat lemah di Indonesia ngutang sembunyi² (karena ada rasa malu) di bawah pohon atau ada juga kelas² piyik cara rentenir tradisional. Saat mulai bnyak yg mencium aroma wangi ini (sebelum aturan resmi PJOK 77/2016) keluar ,2052990437913509989,,,in,,0,0,4,https://x.com/undefined/status/2052990437913509989,966143130,,pinjol mulai marak di 2016 sebelum th tsb rakyat lemah di indonesia ngutang sembunyi² karena ada rasa malu di bawah pohon atau ada juga kelas² piyik cara rentenir tradisional saat mulai bnyak yg mencium aroma wangi ini sebelum aturan resmi pjok 77 2016 keluar,"['pinjol', 'mulai', 'marak', 'di', '2016', 'sebelum', 'th', 'tsb', 'rakyat', 'lemah', 'di', 'indonesia', 'ngutang', 'sembunyi²', 'karena', 'ada', 'rasa', 'malu', 'di', 'bawah', 'pohon', 'atau', 'ada', 'juga', 'kelas²', 'piyik', 'cara', 'rentenir', 'tradisional', 'saat', 'mulai', 'bnyak', 'yg', 'mencium', 'aroma', 'wangi', 'ini', 'sebelum', 'aturan', 'resmi', 'pjok', '77', '2016', 'keluar']",-26.0,Negative,14
2052920202615255155,Sat May 09 01:14:52 +0000 2026,10,OJK mencatat kredit macet pinjaman online di Indonesia didominasi kelompok usia 19 34 tahun dengan porsi mencapai 48 65% seiring tingginya penggunaan pinjol di kalangan usia produktif yang dinilai memiliki risiko gagal bayar lebih besar.,2052920202615255155,,,in,,0,1,2,https://x.com/undefined/status/2052920202615255155,1582972008479920129,,ojk mencatat kredit macet pinjaman online di indonesia didominasi kelompok usia 19 34 tahun dengan porsi mencapai 48 65 seiring tingginya penggunaan pinjol di kalangan usia produktif yang dinilai memiliki risiko gagal bayar lebih besar,"['ojk', 'mencatat', 'kredit', 'macet', 'pinjaman', 'online', 'di', 'indonesia', 'didominasi', 'kelompok', 'usia', '19', '34', 'tahun', 'dengan', 'porsi', 'mencapai', '48', '65', 'seiring', 'tingginya', 'penggunaan', 'pinjol', 'di', 'kalangan', 'usia', 'produktif', 'yang', 'dinilai', 'memiliki', 'risiko', 'gagal', 'bayar', 'lebih', 'besar']",-14.0,Negative,10
2052670938630733966,Sat May 09 01:02:55 +0000 2026,53,@oeussia Lapor ke bank nya kk...nnti klo pinjol resmi kk di hubi bank nya klo ilegal uang bisa jadi hak milik kk...selama proses lapor itu uang tetap di reg kk di blokir jadi ko terjadi ssuatu di kemudian hari kk aman krena sdh ada laporan di bank...aq pernah kejadian sama,2052917195504812151,,oeussia,in,,0,0,1,https://x.com/undefined/status/2052917195504812151,1820666422672125952,,lapor ke bank nya kk nnti klo pinjol resmi kk di hubi bank nya klo ilegal uang bisa jadi hak milik kk selama proses lapor itu uang tetap di reg kk di blokir jadi ko terjadi ssuatu di kemudian hari kk aman krena sudah ada laporan di bank aq pernah kejadian sama,"['lapor', 'ke', 'bank', 'nya', 'kk', 'nnti', 'klo', 'pinjol', 'resmi', 'kk', 'di', 'hubi', 'bank', 'nya', 'klo', 'ilegal', 'uang', 'bisa', 'jadi', 'hak', 'milik', 'kk', 'selama', 'proses', 'lapor', 'itu', 'uang', 'tetap', 'di', 'reg', 'kk', 'di', 'blokir', 'jadi', 'ko', 'terjadi', 'ssuatu', 'di', 'kemudian', 'hari', 'kk', 'aman', 'krena', 'sudah', 'ada', 'laporan', 'di', 'bank', 'aq', 'pernah', 'kejadian', 'sama']",-4.0,Negative,16
2052814421156610355,Fri May 08 18:14:32 +0000 2026,5,Menurut Pak Dosen ini sepertinya bukan semata soal anak muda boros . Tetapi juga soal desain pinjol &amp; paylater. Dalam hukum perjanjian relasi debitur platform belum seimbang. Kenapa? karena ada syarat baku literasi rendah risiko ditimpakan ke peminjam. Kalau gagal bayar,2052814421156610355,,,in,,0,0,1,https://x.com/undefined/status/2052814421156610355,2037776163335024640,,menurut pak dosen ini sepertinya bukan_semata soal anak muda boros tetapi juga soal desain pinjol amp paylater dalam hukum perjanjian relasi debitur platform belum seimbang kenapa karena ada syarat baku literasi rendah risiko ditimpakan ke peminjam kalau gagal bayar,"['menurut', 'pak', 'dosen', 'ini', 'sepertinya', 'bukan semata', 'soal', 'anak', 'muda', 'boros', 'tetapi', 'juga', 'soal', 'desain', 'pinjol', 'amp', 'paylater', 'dalam', 'hukum', 'perjanjian', 'relasi', 'debitur', 'platform', 'belum', 'seimbang', 'kenapa', 'karena', 'ada', 'syarat', 'baku', 'literasi', 'rendah', 'risiko', 'ditimpakan', 'ke', 'peminjam', 'kalau', 'gagal', 'bayar']",-35.0,Negative,19
2052712620835098929,Fri May 08 15:41:13 +0000 2026,20,@kumparan Hah?? Konsumtif??? Pejabat ngentot kaga tau itu pinjol nerapin bunga ilegal??? Pura² kaga tau semua pinjol langgar aturan???,2052775838949708223,,kumparan,in,,0,0,0,https://x.com/undefined/status/2052775838949708223,2028298218707300353,,hah konsumtif pejabat ngentot tidak_tau itu pinjol nerapin bunga ilegal pura² tidak_tau semua pinjol langgar aturan,"['hah', 'konsumtif', 'pejabat', 'ngentot', 'tidak tau', 'itu', 'pinjol', 'nerapin', 'bunga', 'ilegal', 'pura²', 'tidak tau', 'semua', 'pinjol', 'langgar', 'aturan']",-11.0,Negative,4
2052712620835098929,Fri May 08 11:30:01 +0000 2026,176,Otoritas Jasa Keuangan (OJK) mengungkap kelompok usia 19-34 tahun menjadi penyumbang terbesar kredit macet pinjaman online (pinjol) legal. Per Maret 2026 kelompok usia produktif tersebut menyumbang 48 65 persen pendanaan macet industri pinjol. Kepala Eksekutif Pengawas Lembaga https://t.co/yaouCDKwZU,2052712620835098929,https://pbs.twimg.com/media/HHydyslagAACy26.jpg,,in,,26,42,59,https://x.com/undefined/status/2052712620835098929,759692754985242625,,otoritas jasa keuangan ojk mengungkap kelompok usia 19 34 tahun menjadi penyumbang terbesar kredit macet pinjaman online pinjol legal per maret 2026 kelompok usia produktif tersebut menyumbang 48 65 persen pendanaan macet industri pinjol kepala eksekutif pengawas lembaga,"['otoritas', 'jasa', 'keuangan', 'ojk', 'mengungkap', 'kelompok', 'usia', '19', '34', 'tahun', 'menjadi', 'penyumbang', 'terbesar', 'kredit', 'macet', 'pinjaman', 'online', 'pinjol', 'legal', 'per', 'maret', '2026', 'kelompok', 'usia', 'produktif', 'tersebut', 'menyumbang', '48', '65', 'persen', 'pendanaan', 'macet', 'industri', 'pinjol', 'kepala', 'eksekutif', 'pengawas', 'lembaga']",-5.0,Negative,6
2052598671716561222,Fri May 08 10:21:28 +0000 2026,10,@__djazzy @fxmario Hanya jika pinjol tersebut termasuk yang legal sih Kak dan pinjol legal seharusnya tidak melakukan transfer sepihak kalaupun iya ya bukan salah nasabah selama nasabah tidak melakukan konfirmasi. Di kasus saya ini lembaganya ilegal jadi tidak mempengaruhi SLIK.,2052695372393541930,,__djazzy,in,,0,0,4,https://x.com/undefined/status/2052695372393541930,1171334228,,hanya jika pinjol tersebut termasuk yang legal sih kak dan pinjol legal seharusnya tidak_melakukan transfer sepihak kalaupun iya ya bukan_salah nasabah selama nasabah tidak_melakukan konfirmasi di kasus saya ini lembaganya ilegal jadi tidak_mempengaruhi slik,"['hanya', 'jika', 'pinjol', 'tersebut', 'termasuk', 'yang', 'legal', 'sih', 'kak', 'dan', 'pinjol', 'legal', 'seharusnya', 'tidak melakukan', 'transfer', 'sepihak', 'kalaupun', 'iya', 'ya', 'bukan salah', 'nasabah', 'selama', 'nasabah', 'tidak melakukan', 'konfirmasi', 'di', 'kasus', 'saya', 'ini', 'lembaganya', 'ilegal', 'jadi', 'tidak mempengaruhi', 'slik']",-4.0,Negative,10
2052650021070217289,Fri May 08 07:21:16 +0000 2026,0,AFPI Bongkar Bahaya Pinjol Ilegal Mahasiswa Jadi Garda Depan https://t.co/Rrz45x1fKK,2052650021070217289,,,in,,0,0,0,https://x.com/undefined/status/2052650021070217289,118371948,,afpi bongkar bahaya pinjol ilegal mahasiswa jadi garda depan,"['afpi', 'bongkar', 'bahaya', 'pinjol', 'ilegal', 'mahasiswa', 'jadi', 'garda', 'depan']",-7.0,Negative,4
2052301647284674780,Fri May 08 05:12:14 +0000 2026,6,@doelpaten Ketemu sodara dr kalsel cerita kasus yg sama spt ini tiba2 dpt tfr an 38 jt dr rupiah cepat lgs lapor ke banknya bhkan ojk tp ttp gk ada solusi apa2 pdhl dia akan mngembalikan dana yg di tfr tsb ttp ada tagihan teror dan ancaman dr pinjol ny akhirnya diblacklist BI 1 kk,2052617550455087464,,doelpaten,in,,0,1,0,https://x.com/undefined/status/2052617550455087464,1428602402211471369,,ketemu sodara dr kalsel cerita kasus yg sama spt ini tiba2 dpt tfr an 38 jt dr rupiah cepat lgs lapor ke banknya bhkan ojk tapi ttp tidak_ada solusi apa2 pdhl dia akan mngembalikan dana yg di tfr tsb ttp ada tagihan teror dan ancaman dr pinjol ny akhirnya diblacklist bi 1 kk,"['ketemu', 'sodara', 'dr', 'kalsel', 'cerita', 'kasus', 'yg', 'sama', 'spt', 'ini', 'tiba2', 'dpt', 'tfr', 'an', '38', 'jt', 'dr', 'rupiah', 'cepat', 'lgs', 'lapor', 'ke', 'banknya', 'bhkan', 'ojk', 'tapi', 'ttp', 'tidak ada', 'solusi', 'apa2', 'pdhl', 'dia', 'akan', 'mngembalikan', 'dana', 'yg', 'di', 'tfr', 'tsb', 'ttp', 'ada', 'tagihan', 'teror', 'dan', 'ancaman', 'dr', 'pinjol', 'ny', 'akhirnya', 'diblacklist', 'bi', 'kk']",-9.0,Negative,11
2052316065422807476,Thu May 07 14:59:45 +0000 2026,4,@ama_teuur @Chosultan Non aktifin email yang terkait dengan semua sosmed lu SS semua bukti lalu chat ke OJK 157 Saatnya KP dilibas OJK karna tinggal KP saja yang pake cara pinjol ilegal dalam penagihan. Share nomer WA dc KP nya sini kak biar gua doxxing balik semua id dia termasuk KTP dan KK dia.,2052403015857156410,,ama_teuur,in,,0,1,0,https://x.com/undefined/status/2052403015857156410,872861371964112896,,non aktifin email yang terkait dengan semua sosmed lu ss semua bukti lalu chat ke ojk 157 saatnya kp dilibas ojk karna tinggal kp saja yang pake cara pinjol ilegal dalam penagihan share nomer wa dc kp nya sini kak biar gua doxxing balik semua id dia termasuk ktp dan kk dia,"['non', 'aktifin', 'email', 'yang', 'terkait', 'dengan', 'semua', 'sosmed', 'lu', 'ss', 'semua', 'bukti', 'lalu', 'chat', 'ke', 'ojk', '157', 'saatnya', 'kp', 'dilibas', 'ojk', 'karna', 'tinggal', 'kp', 'saja', 'yang', 'pake', 'cara', 'pinjol', 'ilegal', 'dalam', 'penagihan', 'share', 'nomer', 'wa', 'dc', 'kp', 'nya', 'sini', 'kak', 'biar', 'gua', 'doxxing', 'balik', 'semua', 'id', 'dia', 'termasuk', 'ktp', 'dan', 'kk', 'dia']",-40.0,Negative,18
2052290938027057200,Thu May 07 07:34:24 +0000 2026,21,Pinjol baik legal maupun ilegal pada dasarnya adalah rentenir modern. Dengan bunga yang jauh lebih tinggi dibandingkan bank konvensional mereka hanya menjerat rakyat dalam lingkaran hutang. Sudah saatnya layanan seperti ini ditutup demi keadilan ekonomi. #HapusPinjol https://t.co/vMgflPWjhY,2052290938027057200,https://pbs.twimg.com/media/HHszukSaUAApNMf.jpg,,in,,1,1,10,https://x.com/undefined/status/2052290938027057200,1755065485853589504,,pinjol baik legal maupun ilegal pada dasarnya adalah rentenir modern dengan bunga yang jauh lebih tinggi dibandingkan bank konvensional mereka hanya menjerat rakyat dalam lingkaran hutang sudah saatnya layanan seperti ini ditutup demi keadilan ekonomi,"['pinjol', 'baik', 'legal', 'maupun', 'ilegal', 'pada', 'dasarnya', 'adalah', 'rentenir', 'modern', 'dengan', 'bunga', 'yang', 'jauh', 'lebih', 'tinggi', 'dibandingkan', 'bank', 'konvensional', 'mereka', 'hanya', 'menjerat', 'rakyat', 'dalam', 'lingkaran', 'hutang', 'sudah', 'saatnya', 'layanan', 'seperti', 'ini', 'ditutup', 'demi', 'keadilan', 'ekonomi']",-19.0,Negative,14
2050152049862640104,Sat May 02 02:18:19 +0000 2026,15,@IDNTimes Kalau kaya gini cepet tapi hapus judol dan pinjol ilegal susah banget,2050399455086801192,,IDNTimes,in,,0,0,0,https://x.com/undefined/status/2050399455086801192,713516592965881856,,kalau kaya gini cepet tapi hapus judol dan pinjol ilegal susah banget,"['kalau', 'kaya', 'gini', 'cepet', 'tapi', 'hapus', 'judol', 'dan', 'pinjol', 'ilegal', 'susah', 'banget']",-6.0,Negative,6
2050133471188898181,Fri May 01 08:41:23 +0000 2026,0,Cek Fakta: Tidak Benar OJK Hapus Data Nasabah Gagal Bayar Pinjol Mulai 28 April 2026 https://t.co/CsKiZghpLI #CekFakta,2050133471188898181,,,in,,0,0,0,https://x.com/undefined/status/2050133471188898181,47596019,,cek fakta tidak_benar ojk hapus data nasabah gagal bayar pinjol mulai 28 april 2026,"['cek', 'fakta', 'tidak benar', 'ojk', 'hapus', 'data', 'nasabah', 'gagal', 'bayar', 'pinjol', 'mulai', '28', 'april', '2026']",-15.0,Negative,8
2050057082620227868,Fri May 01 03:37:51 +0000 2026,85,In this situation Real banget! Dalam situasi saat ini para penyintas pinjol menghadapi tekanan yang tidak ringan. Rasio kredit bermasalah (NPL/TWP90) di sektor pembiayaan digital dan pinjaman konsumtif masih menjadi perhatian sementara kondisi ekonomi masyarakat juga bergerak https://t.co/5gqsw7rva3,2050057082620227868,https://pbs.twimg.com/media/HHNEDVDbcAAwmxS.jpg,,in,,1,4,12,https://x.com/undefined/status/2050057082620227868,155157511,,in this situation real banget dalam situasi saat ini para penyintas pinjol menghadapi tekanan yang tidak_ringan rasio kredit bermasalah npl twp90 di sektor pembiayaan digital dan pinjaman konsumtif masih menjadi perhatian sementara kondisi ekonomi masyarakat juga bergerak,"['in', 'this', 'situation', 'real', 'banget', 'dalam', 'situasi', 'saat', 'ini', 'para', 'penyintas', 'pinjol', 'menghadapi', 'tekanan', 'yang', 'tidak ringan', 'rasio', 'kredit', 'bermasalah', 'npl', 'twp90', 'di', 'sektor', 'pembiayaan', 'digital', 'dan', 'pinjaman', 'konsumtif', 'masih', 'menjadi', 'perhatian', 'sementara', 'kondisi', 'ekonomi', 'masyarakat', 'juga', 'bergerak']",-4.0,Negative,9
2049909477688959238,Fri May 01 00:18:10 +0000 2026,3,@mrtweepsID Hi kak sorry saya reach out disini. Saya abis kena doxxing dr pinjol ilegal. Penyebaran data pribadi dan melakukan orderan fiktif kerumah. Baiknya gimana ya? sejujurnya saya akan bayar kalo memang harus cuma butuh waktu karna keuangan saya sedang minus. Mohon bantuannya,2050006832132038873,,mrtweepsID,in,,0,3,0,https://x.com/undefined/status/2050006832132038873,324272456,,hi kak sorry saya reach out disini saya abis kena doxxing dr pinjol ilegal penyebaran data pribadi dan melakukan orderan fiktif kerumah baiknya gimana ya sejujurnya saya akan bayar kalo memang harus cuma butuh waktu karna keuangan saya sedang minus mohon bantuannya,"['hi', 'kak', 'sorry', 'saya', 'reach', 'out', 'disini', 'saya', 'abis', 'kena', 'doxxing', 'dr', 'pinjol', 'ilegal', 'penyebaran', 'data', 'pribadi', 'dan', 'melakukan', 'orderan', 'fiktif', 'kerumah', 'baiknya', 'gimana', 'ya', 'sejujurnya', 'saya', 'akan', 'bayar', 'kalo', 'memang', 'harus', 'cuma', 'butuh', 'waktu', 'karna', 'keuangan', 'saya', 'sedang', 'minus', 'mohon', 'bantuannya']",-41.0,Negative,18
2049743552050299370,Thu Apr 30 06:51:59 +0000 2026,3,ada ga pinjol legal apa ilegal bebas modal ktp aja? nitip #zonaBU #zonauang,2049743552050299370,,,in,,0,2,0,https://x.com/undefined/status/2049743552050299370,1866474575472844800,,ada tidak_pinjol legal apa ilegal bebas modal ktp aja nitip,"['ada', 'tidak pinjol', 'legal', 'apa', 'ilegal', 'bebas', 'modal', 'ktp', 'aja', 'nitip']",-12.0,Negative,5
2049723270757560548,Thu Apr 30 05:31:24 +0000 2026,2,Waspada Modus Jasa Selesaikan Pinjol! Satgas PASTI Hentikan Kegiatan PT Malahayati Nusantara Raya Jangan sampai terjebak lubang yang sama! Satgas PASTI resmi menghentikan PT Malahayati Nusantara Raya yang menawarkan jasa konsultasi dan penyelesaian pinjaman online ilegal. Modus https://t.co/lHW31jNQ3w,2049723270757560548,https://pbs.twimg.com/media/HHIUc6ObIAEB9I2.jpg,,in,,0,0,3,https://x.com/undefined/status/2049723270757560548,46693036,,waspada modus jasa selesaikan pinjol satgas pasti hentikan kegiatan pt malahayati nusantara raya jangan sampai terjebak lubang yang sama satgas pasti resmi menghentikan pt malahayati nusantara raya yang menawarkan jasa konsultasi dan penyelesaian pinjaman online ilegal modus,"['waspada', 'modus', 'jasa', 'selesaikan', 'pinjol', 'satgas', 'pasti', 'hentikan', 'kegiatan', 'pt', 'malahayati', 'nusantara', 'raya', 'jangan', 'sampai', 'terjebak', 'lubang', 'yang', 'sama', 'satgas', 'pasti', 'resmi', 'menghentikan', 'pt', 'malahayati', 'nusantara', 'raya', 'yang', 'menawarkan', 'jasa', 'konsultasi', 'dan', 'penyelesaian', 'pinjaman', 'online', 'ilegal', 'modus']",-7.0,Negative,18
2049703438733525286,Thu Apr 30 04:12:36 +0000 2026,11,953 Entitas Ilegal Dihentikan! Tetap Waspada! Sobat OJK Dari 1 Januari hingga 31 Maret 2026 Satgas PASTI telah berhasil menghentikan 951 entitas pinjol ilegal dan 2 penawaran investasi ilegal yang berpotensi merugikan masyarakat. https://t.co/nqQ5e30clH,2049703438733525286,https://pbs.twimg.com/media/HHH-eI_agAAgRBQ.jpg,,in,,0,4,2,https://x.com/undefined/status/2049703438733525286,1869673304,,953 entitas ilegal dihentikan tetap waspada sobat ojk dari 1 januari hingga 31 maret 2026 satgas pasti telah berhasil menghentikan 951 entitas pinjol ilegal dan 2 penawaran investasi ilegal yang berpotensi merugikan masyarakat,"['953', 'entitas', 'ilegal', 'dihentikan', 'tetap', 'waspada', 'sobat', 'ojk', 'dari', 'januari', 'hingga', '31', 'maret', '2026', 'satgas', 'pasti', 'telah', 'berhasil', 'menghentikan', '951', 'entitas', 'pinjol', 'ilegal', 'dan', 'penawaran', 'investasi', 'ilegal', 'yang', 'berpotensi', 'merugikan', 'masyarakat']",-9.0,Negative,10
2049437983095558617,Wed Apr 29 12:10:44 +0000 2026,10,@PutriKariimah Ini dugaan pinjol legal bukan ilegal kak,2049461378373886389,,PutriKariimah,in,,0,0,0,https://x.com/undefined/status/2049461378373886389,155157511,,ini dugaan pinjol legal bukan_ilegal kak,"['ini', 'dugaan', 'pinjol', 'legal', 'bukan ilegal', 'kak']",0.0,Neutral,0
