username,full_text,clean_text,dominant_topic,topic_label,topic_prob,prob_topik_0,prob_topik_1
,@mrtweepsID Kalimat hari ini Bubarkan Pinjol baik legal maupun ilegal karena pada dasarnya rentenir lintah darat modern,kalimat hari ini bubarkan pinjol baik legal maupun ilegal karena pada dasarnya rentenir lintah darat modern,0,Promosi/bot Pinjol,0.6440982543577505,0.6440982543577505,0.3559017456422495
,@mrtweepsID Padahal waktu masa Mahfud MD Menkopolhukam mengatakan dengan jelas bahwa pinjol ilegal jangan dibayar ,padahal waktu masa mahfud md menkopolhukam mengatakan dengan jelas bahwa pinjol ilegal jangan dibayar,1,Keluhan korban nyata,0.8674120602652967,0.13258793973470323,0.8674120602652967
,Siang ini kami mau menanggapi Artikel yang dibuat oleh Afpi (Assosiasi fintech pendananaan indonesia) yang sangat rancu dan mencurigakan sekali. Kenapa rancu? Yang kita ketahui bersama dan yakini bersama bahwa pinjol ilegal ini tidak memenuhi kriteria terkait syarat https://t.co/XouD2vV5ze,siang ini kami mau menanggapi artikel yang dibuat oleh afpi assosiasi fintech pendananaan indonesia yang sangat rancu dan mencurigakan sekali kenapa rancu yang kita ketahui bersama dan yakini bersama bahwa pinjol ilegal ini tidak_memenuhi kriteria terkait syarat,1,Keluhan korban nyata,0.6872133156259435,0.31278668437405643,0.6872133156259435
,@keluhkesahkonoh kasih sp aja sih sama perusahaan karena gara2 msalah seperti ini misalnya kurir buat video dan viral perusahaan yg kena. termasuk yg gagal bayar pinjol bikin repot sekantor.,kasih sp aja sih sama perusahaan karena gara2 msalah seperti ini misalnya kurir buat video dan viral perusahaan yg kena termasuk yg gagal bayar pinjol bikin repot sekantor,0,Promosi/bot Pinjol,0.9231421884857132,0.9231421884857132,0.07685781151428686
,Semalem liat iklan layanan masyarakat gitu di salah satu TV soal jauhi judol dan pinjol cuma yg bikin agak gimana tuh yg disebut utk dijauhin cuma pinjol ilegal. Lah terus yg legal? Maksud e yg legal boleh aja gitu? Wkwk,semalem liat iklan layanan masyarakat gitu di salah satu tv soal jauhi judol dan pinjol cuma yg bikin agak gimana tuh yg disebut utk dijauhin cuma pinjol ilegal lah terus yg legal maksud e yg legal boleh aja gitu wkwk,0,Promosi/bot Pinjol,0.7264939535183667,0.7264939535183667,0.2735060464816333
,Doaku hari ini semoga aplikasi pinjol baik ilegal dan legal bangkrut semua,doaku hari ini semoga aplikasi pinjol baik ilegal dan legal bangkrut semua,0,Promosi/bot Pinjol,0.7372053512503902,0.7372053512503902,0.2627946487496097
,Aceh Larang Pinjol tapi Pemerintah Pusat Masih Gagal Kendalikan Pinjol dan Judol di Seluruh Indonesia Aceh punya aturan sendiri soal pinjaman online Berdasarkan Qanun Aceh tentang Lembaga Keuangan Syariah seluruh layanan keuangan di Aceh wajib berbasis syariah termasuk https://t.co/L0zmT38Tdr,aceh larang pinjol tapi pemerintah pusat masih gagal kendalikan pinjol dan judol di seluruh indonesia aceh punya aturan sendiri soal pinjaman online berdasarkan qanun aceh tentang lembaga keuangan syariah seluruh layanan keuangan di aceh wajib berbasis syariah termasuk,1,Keluhan korban nyata,0.8160030648826612,0.18399693511733875,0.8160030648826612
,@ldsookie Sama kak potongannya bisa 30% blm termasuk biaya admin ecom waktu co. Kesalahan terbesar saat galob tulob adalah pake gestun &amp; joki pinjol ilegal (yg sebenernya ngarahin ke legal),sama kak potongannya bisa 30 blm termasuk biaya admin ecom waktu co kesalahan terbesar saat galob tulob adalah pake gestun amp joki pinjol ilegal yg sebenernya ngarahin ke legal,0,Promosi/bot Pinjol,0.9525825154560316,0.9525825154560316,0.04741748454396851
,Pemerintah Siapkan Platform biar UMKM Tak Terjerat Pinjol Ilegal https://t.co/UOv3l7m3st,pemerintah siapkan platform biar umkm tak_terjerat pinjol ilegal,1,Keluhan korban nyata,0.8442196780057071,0.1557803219942929,0.8442196780057071
,Dan kini berkembang menjadi solusi pelayanan publik yang lebih cepat terbuka dan terintegrasi. Mulai dari layanan surat online transparansi dana desa hingga penguatan UMKM dan literasi digital warga langkah ini menunjukkan bahwa desa juga mampu menjadi motor perubahan. https://t.co/9TKwykCHwe,dan kini berkembang menjadi solusi pelayanan publik yang lebih cepat terbuka dan terintegrasi mulai dari layanan surat online transparansi dana desa hingga penguatan umkm dan literasi digital warga langkah ini menunjukkan bahwa desa juga mampu menjadi motor perubahan,1,Keluhan korban nyata,0.9685707657971023,0.03142923420289763,0.9685707657971023
,@Debtfreesoon02 pinjol legal pun DC nya sering kaya gini dan itu ILEGAL hak lo sebagai nasabah: - minta komunikasi cuma lewat surat resmi - blokir tanpa konsekuensi hukum - lapor ke OJK 157 kalo mereka maksa utang tetep harus dibayar tapi cara mereka nagih itu ada aturannya. jangan mau,pinjol legal pun dc nya sering kaya gini dan itu ilegal hak lo sebagai nasabah minta komunikasi cuma lewat surat resmi blokir tanpa konsekuensi hukum lapor ke ojk 157 kalo mereka maksa utang tetep harus dibayar tapi cara mereka nagih itu ada aturannya jangan mau,0,Promosi/bot Pinjol,0.7862418630025216,0.7862418630025216,0.21375813699747837
,@marshalleooo @tanyarlfes bisa pinjol ilegal. pinjol legal juga bisa ada tapinya dan cukup YTTA aja.,bisa pinjol ilegal pinjol legal juga bisa ada tapinya dan cukup ytta aja,0,Promosi/bot Pinjol,0.9231818660723813,0.9231818660723813,0.07681813392761877
,@marshalleooo @tanyarlfes pinjol ex kantor gw foto pengajuan nya banyak yg asal bgt tp tetep pada cair kayanya pinjol yg semi ilegal atau yg ilegal masih rentan bgt,pinjol ex kantor gw foto pengajuan nya banyak yg asal banget tapi tetep pada cair kayanya pinjol yg semi ilegal atau yg ilegal masih rentan banget,0,Promosi/bot Pinjol,0.9644235949732078,0.9644235949732078,0.03557640502679216
, WASPADA AKUN PINPRI PENIPU &amp; TUKANG PERES DATA! Guys tolong bantu RT dan sebarin ya biar ga ada yang senasib atau jadi korban berikutnya. Akun ini fix jahat bgt kerjanya nyalahgunain KTP + data pribadi orang lain buat dijadiin jaminan pinjol/pinpri ilegal bahkan sampe https://t.co/N32qjlTcCN,waspada akun pinpri penipu amp tukang peres data guys tolong bantu rt dan sebarin ya biar tidak_ada yang senasib atau jadi korban berikutnya akun ini fix jahat banget kerjanya nyalahgunain ktp data pribadi orang lain buat dijadiin jaminan pinjol pinpri ilegal bahkan sampe,0,Promosi/bot Pinjol,0.7805962026077256,0.7805962026077256,0.21940379739227445
,@StretfordHarris katanya demi keamanan digital tapi judi online sama pinjol ilegal masih seliweran tiap hari.,katanya demi keamanan digital tapi judi online sama pinjol ilegal masih seliweran tiap hari,1,Keluhan korban nyata,0.9351283146973081,0.06487168530269201,0.9351283146973081
,@KinanTraffic Pinjol legal bunganya resmi 0 3% per hari. Dikalikan 365 hari = 109 5% per tahun. Bank konvensional? 10 12% per tahun. Bedanya hampir 10 kali lipat. Tapi karena ada logo OJK kita diam. Yang ilegal dikejar. Yang legal dilindungi negara. Korbannya? Rakyat yang sama.,pinjol legal bunganya resmi 0 3 per hari dikalikan 365 hari 109 5 per tahun bank konvensional 10 12 per tahun bedanya hampir 10 kali lipat tapi karena ada logo ojk kita diam yang ilegal dikejar yang legal dilindungi negara korbannya rakyat yang sama,1,Keluhan korban nyata,0.6428702498736594,0.35712975012634063,0.6428702498736594
,@Rayaazhrar Kakak cowokku jg 5 tahunan kmrn kena pinjol gagal bayar karyawan2nya gda pemasukan duit keluarga ratusan juta berupa aset2 jg dijual. Skrg di rumah ortu duitnya cuma muter aja buat bertahan hidup tiap hari mo nagih ke anak ga tega ,kakak cowokku jg 5 tahunan kmrn kena pinjol gagal bayar karyawan2nya gda pemasukan duit keluarga ratusan juta berupa aset2 jg dijual skrg di rumah ortu duitnya cuma muter aja buat bertahan hidup tiap hari mo nagih ke anak tidak_tega,0,Promosi/bot Pinjol,0.9545600572371278,0.9545600572371278,0.0454399427628722
,@nabillaaptrii biasanya modus ini ujungnya macem bisa buat pinjol ilegal pake data kita bikin rekening palsu atau dijual ke pihak ketiga. yang paling bahaya kalo sampe ktp + selfie kekirim itu cukup buat daftar pinjaman online atas nama kita tanpa kita tau. kalo udah terlanjur kirim ,biasanya modus ini ujungnya macem bisa buat pinjol ilegal pake data kita bikin rekening palsu atau dijual ke pihak ketiga yang paling bahaya kalo sampe ktp selfie kekirim itu cukup buat daftar pinjaman online atas nama kita tanpa kita tau kalo udah terlanjur kirim,0,Promosi/bot Pinjol,0.6861374493851274,0.6861374493851274,0.31386255061487267
,@mrtweepsID Ah Mister.. makin banyak kok apk pinjol ilegal yg baru di playstore jugaa. Bahkan ada logo OJK nya lg. Parah kan Makin beranak malahan..,ah mister makin banyak kok apk pinjol ilegal yg baru di playstore jugaa bahkan ada logo ojk nya lagi parah kan makin beranak malahan,0,Promosi/bot Pinjol,0.7147022850151102,0.7147022850151102,0.28529771498488976
,Bingung dah baca berita perasaan satgas pasti OJK kemarin katanya basmi pinjol ilegal sampe 951 pinjol. Tapi muncul berita ada yang diserang pinjol ilegal dana amanah. Dan Pinjol Dana amanah udah lama lho bersarang di playstore.. kok ga hilang-hilang juga? Ini yang bener https://t.co/vEw4A7MwYr,bingung dah baca berita perasaan satgas pasti ojk kemarin katanya basmi pinjol ilegal sampe 951 pinjol tapi muncul berita ada yang diserang pinjol ilegal dana amanah dan pinjol dana amanah udah lama lho bersarang di playstore kok tidak_hilang hilang juga ini yang bener,1,Keluhan korban nyata,0.620469966493685,0.3795300335063149,0.620469966493685
,@OjolOknum Edukasi di tingkat akar rumput itu krusial. Perlu diingat pinjol legal maupun ilegal tetap saja rentenir berbaju teknologi. Praktiknya sama: lintah darat yang cuma cari untung di atas penderitaan orang lain. Saatnya masyarakat lebih berdaya! #LawanPinjol #LiterasiKeuangan,edukasi di tingkat akar rumput itu krusial perlu diingat pinjol legal maupun ilegal tetap saja rentenir berbaju teknologi praktiknya sama lintah darat yang cuma cari untung di atas penderitaan orang lain saatnya masyarakat lebih berdaya,1,Keluhan korban nyata,0.669494157861983,0.33050584213801704,0.669494157861983
,polsek gamping terus aktif memberikan edukasi ke sekolah soal bahaya judi online dan pinjol ilegal. langkah ini jadi upaya nyata untuk Ciptakan Rasa Damai dan melindungi generasi muda dari tindak kejahatan digital #BerantasTindakKejahatan https://t.co/Kk99VZA06E,polsek gamping terus aktif memberikan edukasi ke sekolah soal bahaya judi online dan pinjol ilegal langkah ini jadi upaya nyata untuk ciptakan rasa damai dan melindungi generasi muda dari tindak kejahatan digital,1,Keluhan korban nyata,0.961334011846414,0.03866598815358598,0.961334011846414
,@aive99 @karirfess Iya kak Kalo pinjol ilegal biasanya pake no hp dan akses hp jd ga butuh ktp Itu kembali ke lribadi masing2 deh,iya kak kalo pinjol ilegal biasanya pake no hp dan akses hp jadi tidak_butuh ktp itu kembali ke lribadi masing2 deh,0,Promosi/bot Pinjol,0.9565009649813964,0.9565009649813964,0.043499035018603735
,Dukcapil Kemendagri mengimbau masyarakat untuk tidak lagi memfotokopi e-KTP dalam urusan administrasi karena rawan disalahgunakan untuk kejahatan digital seperti pinjol ilegal hingga pembukaan rekening fiktif. Dirjen Dukcapil Teguh Setyabudi menegaskan e-KTP sudah dilengkapi https://t.co/Vv23uQISY0,dukcapil kemendagri mengimbau masyarakat untuk tidak_lagi memfotokopi e ktp dalam urusan administrasi karena rawan disalahgunakan untuk kejahatan digital seperti pinjol ilegal hingga pembukaan rekening fiktif dirjen dukcapil teguh setyabudi menegaskan e ktp sudah dilengkapi,1,Keluhan korban nyata,0.9496871168608296,0.05031288313917045,0.9496871168608296
,Catcrs Operasi yang Transparan Mendorong Peningkatan Standar Industri Mata Uang Kripto Seiring pasar mata uang kripto beralih dari fase ekspansi cepat ke tahap pengembangan yang lebih teratur pengguna menjadi lebih berhati-hati dalam memilih platform perdagangan. Secara umum https://t.co/Gm3Q6V3pmK,catcrs operasi yang transparan mendorong peningkatan standar industri mata uang kripto seiring pasar mata uang kripto beralih dari fase ekspansi cepat ke tahap pengembangan yang lebih teratur pengguna menjadi lebih berhati hati dalam memilih platform perdagangan secara umum,1,Keluhan korban nyata,0.9529330362285021,0.04706696377149785,0.9529330362285021
,Baca di sini: https://t.co/6uEuBf1uxH Anggota Komisi II DPR Ali Ahmad menilai praktik fotokopi e-KTP masih rawan disalahgunakan untuk kejahatan digital seperti pinjol ilegal judi online dan pembukaan rekening fiktif sehingga digitalisasi dinilai perlu untuk menutup celah https://t.co/9SyjM2CQgg,baca di sini anggota komisi ii dpr ali ahmad menilai praktik fotokopi e ktp masih rawan disalahgunakan untuk kejahatan digital seperti pinjol ilegal judi online dan pembukaan rekening fiktif sehingga digitalisasi dinilai perlu untuk menutup celah,1,Keluhan korban nyata,0.968183793032332,0.031816206967667994,0.968183793032332
,3 bulan terakhir ini sering banget dapat pengaduan terkait kebocoran atau akses ilegal yang dilakukan oleh oknum DC pinjol. Akses yang mereka pergunakan adalah data kependudukan yang lengkap berisi NIK dan data lainnya. Tahun lalu data edabu bpjs kesehatan sudah diberikan https://t.co/6eBJecVxxj,3 bulan terakhir ini sering banget dapat pengaduan terkait kebocoran atau akses ilegal yang dilakukan oleh oknum dc pinjol akses yang mereka pergunakan adalah data kependudukan yang lengkap berisi nik dan data lainnya tahun lalu data edabu bpjs kesehatan sudah diberikan,0,Promosi/bot Pinjol,0.9118285231478882,0.9118285231478882,0.08817147685211169
,@BigAlphaID Gw jadi ngebayangin andaikan penagih hutangnya itu se-annoying penagih pinjol ilegal kira2 siapa ya negara yang bakal dikontakin? Data apa yang bakal disebarin kalo gak bayar2 wkwkwk ,gw jadi ngebayangin andaikan penagih hutangnya itu se annoying penagih pinjol ilegal kira2 siapa ya negara yang bakal dikontakin data apa yang bakal disebarin kalo tidak_bayar2 wkwkwk,0,Promosi/bot Pinjol,0.864548198198369,0.864548198198369,0.1354518018016309
,InterLink Chain: Masalah Tingkat Rantai dan Solusi Tingkat Protokol InterLink Masalah 1: Tidak Ada Identitas Tingkat Protokol Pembayaran dan aset dunia nyata memerlukan akuntabilitas. Sistem pembayaran harus mengetahui bahwa pihak lawan adalah manusia nyata dan unik bukan bot https://t.co/151mKQUP6R,interlink chain masalah tingkat rantai dan solusi tingkat protokol interlink masalah 1 tidak_ada identitas tingkat protokol pembayaran dan aset dunia nyata memerlukan akuntabilitas sistem pembayaran harus mengetahui bahwa pihak lawan adalah manusia nyata dan unik bukan_bot,1,Keluhan korban nyata,0.9637436370064386,0.036256362993561435,0.9637436370064386
,@SeekHustle Pretttt Tiati ges iya nih udah instal cuman nebus tuh tumbler tapi terus terusan data kita bocor di telp aplikasi2 pinjol ilegal SKIP,prett tiati ges iya nih udah instal cuman nebus tuh tumbler tapi terus terusan data kita bocor di telp aplikasi2 pinjol ilegal skip,0,Promosi/bot Pinjol,0.949621971971147,0.949621971971147,0.05037802802885304
,@ojkindonesia Jangan lupa di kasus Indosaku ini salah satu Pejabat @ojkindonesia biadab yg bilang kasus damkar kmrn dri pinjol ilegal bhkan sblm ada pengusutan harus di penjara karena telah membuat kebohongan publik apa perlu massa gerudug rumahnya? ,jangan lupa di kasus indosaku ini salah satu pejabat biadab yg bilang kasus damkar kmrn dri pinjol ilegal bhkan sblm ada pengusutan harus di penjara karena telah membuat kebohongan publik apa perlu massa gerudug rumahnya,0,Promosi/bot Pinjol,0.8176953403259033,0.8176953403259033,0.18230465967409662
,GEN Z SUKA PINJAM PINJOL TAPI NUNGGAK !! TOTALNYA HAMPIR 2.2 TRILIUN UTK 350K INDIVIDU INI KAH GENERASI EMAS INDONESIA? OJK baru saja mengungkap fakta yang cukup mengkhawatirkan: generasi yang paling aktif bekerja paling melek teknologi dan paling banyak ngomongin https://t.co/Vif7IzREEz,gen z suka pinjam pinjol tapi nunggak totalnya hampir 2 2 triliun utk 350k individu ini kah generasi emas indonesia ojk baru saja mengungkap fakta yang cukup mengkhawatirkan generasi yang paling aktif bekerja paling melek teknologi dan paling banyak ngomongin,1,Keluhan korban nyata,0.6866990649365166,0.31330093506348344,0.6866990649365166
,Pinjol mulai marak di 2016. Sebelum th tsb rakyat lemah di Indonesia ngutang sembunyi² (karena ada rasa malu) di bawah pohon atau ada juga kelas² piyik cara rentenir tradisional. Saat mulai bnyak yg mencium aroma wangi ini (sebelum aturan resmi PJOK 77/2016) keluar ,pinjol mulai marak di 2016 sebelum th tsb rakyat lemah di indonesia ngutang sembunyi² karena ada rasa malu di bawah pohon atau ada juga kelas² piyik cara rentenir tradisional saat mulai bnyak yg mencium aroma wangi ini sebelum aturan resmi pjok 77 2016 keluar,0,Promosi/bot Pinjol,0.7734827971422558,0.7734827971422558,0.22651720285774427
,OJK mencatat kredit macet pinjaman online di Indonesia didominasi kelompok usia 19 34 tahun dengan porsi mencapai 48 65% seiring tingginya penggunaan pinjol di kalangan usia produktif yang dinilai memiliki risiko gagal bayar lebih besar.,ojk mencatat kredit macet pinjaman online di indonesia didominasi kelompok usia 19 34 tahun dengan porsi mencapai 48 65 seiring tingginya penggunaan pinjol di kalangan usia produktif yang dinilai memiliki risiko gagal bayar lebih besar,1,Keluhan korban nyata,0.8646321683770227,0.1353678316229773,0.8646321683770227
,@oeussia Lapor ke bank nya kk...nnti klo pinjol resmi kk di hubi bank nya klo ilegal uang bisa jadi hak milik kk...selama proses lapor itu uang tetap di reg kk di blokir jadi ko terjadi ssuatu di kemudian hari kk aman krena sdh ada laporan di bank...aq pernah kejadian sama,lapor ke bank nya kk nnti klo pinjol resmi kk di hubi bank nya klo ilegal uang bisa jadi hak milik kk selama proses lapor itu uang tetap di reg kk di blokir jadi ko terjadi ssuatu di kemudian hari kk aman krena sudah ada laporan di bank aq pernah kejadian sama,0,Promosi/bot Pinjol,0.8983855010500478,0.8983855010500478,0.10161449894995227
,Menurut Pak Dosen ini sepertinya bukan semata soal anak muda boros . Tetapi juga soal desain pinjol &amp; paylater. Dalam hukum perjanjian relasi debitur platform belum seimbang. Kenapa? karena ada syarat baku literasi rendah risiko ditimpakan ke peminjam. Kalau gagal bayar,menurut pak dosen ini sepertinya bukan_semata soal anak muda boros tetapi juga soal desain pinjol amp paylater dalam hukum perjanjian relasi debitur platform belum seimbang kenapa karena ada syarat baku literasi rendah risiko ditimpakan ke peminjam kalau gagal bayar,0,Promosi/bot Pinjol,0.6799473417604011,0.6799473417604011,0.32005265823959894
,@kumparan Hah?? Konsumtif??? Pejabat ngentot kaga tau itu pinjol nerapin bunga ilegal??? Pura² kaga tau semua pinjol langgar aturan???,hah konsumtif pejabat ngentot tidak_tau itu pinjol nerapin bunga ilegal pura² tidak_tau semua pinjol langgar aturan,1,Keluhan korban nyata,0.5199860847890281,0.48001391521097186,0.5199860847890281
,Otoritas Jasa Keuangan (OJK) mengungkap kelompok usia 19-34 tahun menjadi penyumbang terbesar kredit macet pinjaman online (pinjol) legal. Per Maret 2026 kelompok usia produktif tersebut menyumbang 48 65 persen pendanaan macet industri pinjol. Kepala Eksekutif Pengawas Lembaga https://t.co/yaouCDKwZU,otoritas jasa keuangan ojk mengungkap kelompok usia 19 34 tahun menjadi penyumbang terbesar kredit macet pinjaman online pinjol legal per maret 2026 kelompok usia produktif tersebut menyumbang 48 65 persen pendanaan macet industri pinjol kepala eksekutif pengawas lembaga,1,Keluhan korban nyata,0.9558043051849778,0.04419569481502222,0.9558043051849778
,@__djazzy @fxmario Hanya jika pinjol tersebut termasuk yang legal sih Kak dan pinjol legal seharusnya tidak melakukan transfer sepihak kalaupun iya ya bukan salah nasabah selama nasabah tidak melakukan konfirmasi. Di kasus saya ini lembaganya ilegal jadi tidak mempengaruhi SLIK.,hanya jika pinjol tersebut termasuk yang legal sih kak dan pinjol legal seharusnya tidak_melakukan transfer sepihak kalaupun iya ya bukan_salah nasabah selama nasabah tidak_melakukan konfirmasi di kasus saya ini lembaganya ilegal jadi tidak_mempengaruhi slik,0,Promosi/bot Pinjol,0.970720787715804,0.970720787715804,0.029279212284196127
,AFPI Bongkar Bahaya Pinjol Ilegal Mahasiswa Jadi Garda Depan https://t.co/Rrz45x1fKK,afpi bongkar bahaya pinjol ilegal mahasiswa jadi garda depan,1,Keluhan korban nyata,0.860185121755322,0.139814878244678,0.860185121755322
,@doelpaten Ketemu sodara dr kalsel cerita kasus yg sama spt ini tiba2 dpt tfr an 38 jt dr rupiah cepat lgs lapor ke banknya bhkan ojk tp ttp gk ada solusi apa2 pdhl dia akan mngembalikan dana yg di tfr tsb ttp ada tagihan teror dan ancaman dr pinjol ny akhirnya diblacklist BI 1 kk,ketemu sodara dr kalsel cerita kasus yg sama spt ini tiba2 dpt tfr an 38 jt dr rupiah cepat lgs lapor ke banknya bhkan ojk tapi ttp tidak_ada solusi apa2 pdhl dia akan mngembalikan dana yg di tfr tsb ttp ada tagihan teror dan ancaman dr pinjol ny akhirnya diblacklist bi 1 kk,0,Promosi/bot Pinjol,0.6210117515189505,0.6210117515189505,0.3789882484810495
,@ama_teuur @Chosultan Non aktifin email yang terkait dengan semua sosmed lu SS semua bukti lalu chat ke OJK 157 Saatnya KP dilibas OJK karna tinggal KP saja yang pake cara pinjol ilegal dalam penagihan. Share nomer WA dc KP nya sini kak biar gua doxxing balik semua id dia termasuk KTP dan KK dia.,non aktifin email yang terkait dengan semua sosmed lu ss semua bukti lalu chat ke ojk 157 saatnya kp dilibas ojk karna tinggal kp saja yang pake cara pinjol ilegal dalam penagihan share nomer wa dc kp nya sini kak biar gua doxxing balik semua id dia termasuk ktp dan kk dia,0,Promosi/bot Pinjol,0.6807032766857345,0.6807032766857345,0.3192967233142654
,Pinjol baik legal maupun ilegal pada dasarnya adalah rentenir modern. Dengan bunga yang jauh lebih tinggi dibandingkan bank konvensional mereka hanya menjerat rakyat dalam lingkaran hutang. Sudah saatnya layanan seperti ini ditutup demi keadilan ekonomi. #HapusPinjol https://t.co/vMgflPWjhY,pinjol baik legal maupun ilegal pada dasarnya adalah rentenir modern dengan bunga yang jauh lebih tinggi dibandingkan bank konvensional mereka hanya menjerat rakyat dalam lingkaran hutang sudah saatnya layanan seperti ini ditutup demi keadilan ekonomi,1,Keluhan korban nyata,0.9308429645187275,0.06915703548127247,0.9308429645187275
,@IDNTimes Kalau kaya gini cepet tapi hapus judol dan pinjol ilegal susah banget,kalau kaya gini cepet tapi hapus judol dan pinjol ilegal susah banget,0,Promosi/bot Pinjol,0.6593463073219956,0.6593463073219956,0.3406536926780044
,Cek Fakta: Tidak Benar OJK Hapus Data Nasabah Gagal Bayar Pinjol Mulai 28 April 2026 https://t.co/CsKiZghpLI #CekFakta,cek fakta tidak_benar ojk hapus data nasabah gagal bayar pinjol mulai 28 april 2026,0,Promosi/bot Pinjol,0.7939891079413961,0.7939891079413961,0.20601089205860393
,In this situation Real banget! Dalam situasi saat ini para penyintas pinjol menghadapi tekanan yang tidak ringan. Rasio kredit bermasalah (NPL/TWP90) di sektor pembiayaan digital dan pinjaman konsumtif masih menjadi perhatian sementara kondisi ekonomi masyarakat juga bergerak https://t.co/5gqsw7rva3,in this situation real banget dalam situasi saat ini para penyintas pinjol menghadapi tekanan yang tidak_ringan rasio kredit bermasalah npl twp90 di sektor pembiayaan digital dan pinjaman konsumtif masih menjadi perhatian sementara kondisi ekonomi masyarakat juga bergerak,1,Keluhan korban nyata,0.8681766100016485,0.13182338999835153,0.8681766100016485
,@mrtweepsID Hi kak sorry saya reach out disini. Saya abis kena doxxing dr pinjol ilegal. Penyebaran data pribadi dan melakukan orderan fiktif kerumah. Baiknya gimana ya? sejujurnya saya akan bayar kalo memang harus cuma butuh waktu karna keuangan saya sedang minus. Mohon bantuannya,hi kak sorry saya reach out disini saya abis kena doxxing dr pinjol ilegal penyebaran data pribadi dan melakukan orderan fiktif kerumah baiknya gimana ya sejujurnya saya akan bayar kalo memang harus cuma butuh waktu karna keuangan saya sedang minus mohon bantuannya,0,Promosi/bot Pinjol,0.7737562861062273,0.7737562861062273,0.22624371389377274
,ada ga pinjol legal apa ilegal bebas modal ktp aja? nitip #zonaBU #zonauang,ada tidak_pinjol legal apa ilegal bebas modal ktp aja nitip,0,Promosi/bot Pinjol,0.9055177338712077,0.9055177338712077,0.0944822661287923
,Waspada Modus Jasa Selesaikan Pinjol! Satgas PASTI Hentikan Kegiatan PT Malahayati Nusantara Raya Jangan sampai terjebak lubang yang sama! Satgas PASTI resmi menghentikan PT Malahayati Nusantara Raya yang menawarkan jasa konsultasi dan penyelesaian pinjaman online ilegal. Modus https://t.co/lHW31jNQ3w,waspada modus jasa selesaikan pinjol satgas pasti hentikan kegiatan pt malahayati nusantara raya jangan sampai terjebak lubang yang sama satgas pasti resmi menghentikan pt malahayati nusantara raya yang menawarkan jasa konsultasi dan penyelesaian pinjaman online ilegal modus,1,Keluhan korban nyata,0.9739586016469295,0.026041398353070396,0.9739586016469295
,953 Entitas Ilegal Dihentikan! Tetap Waspada! Sobat OJK Dari 1 Januari hingga 31 Maret 2026 Satgas PASTI telah berhasil menghentikan 951 entitas pinjol ilegal dan 2 penawaran investasi ilegal yang berpotensi merugikan masyarakat. https://t.co/nqQ5e30clH,953 entitas ilegal dihentikan tetap waspada sobat ojk dari 1 januari hingga 31 maret 2026 satgas pasti telah berhasil menghentikan 951 entitas pinjol ilegal dan 2 penawaran investasi ilegal yang berpotensi merugikan masyarakat,1,Keluhan korban nyata,0.9716742094210171,0.02832579057898283,0.9716742094210171
,@PutriKariimah Ini dugaan pinjol legal bukan ilegal kak,ini dugaan pinjol legal bukan_ilegal kak,0,Promosi/bot Pinjol,0.8545368549226698,0.8545368549226698,0.14546314507733024
,@mrtweepsID Ini bukti kalau pinjol ilegal sudah nggak pandang bulu. Kalau level Sekretaris PDIP Jatim saja berani diteror terang-terangan begitu gimana masyarakat kecil? Satgas Pasti dan Kominfo harus makin galak sikat habis mereka!,ini bukti kalau pinjol ilegal sudah tidak_pandang bulu kalau level sekretaris pdip jatim saja berani diteror terang terangan begitu gimana masyarakat kecil satgas pasti dan kominfo harus makin galak sikat habis mereka,1,Keluhan korban nyata,0.6450953323178604,0.3549046676821396,0.6450953323178604
,@mrtweepsID @ojkindonesia Makanya pejabat @ojkindonesia itu rata2 penjahat. Harusnya di penjara itu pejabat @ojkindonesia yg kemaren kasus damkar pelakunya pinjol ilegal karena telah membuat kebohongan publik.,makanya pejabat itu rata2 penjahat harusnya di penjara itu pejabat yg kemaren kasus damkar pelakunya pinjol ilegal karena telah membuat kebohongan publik,0,Promosi/bot Pinjol,0.9568159042104468,0.9568159042104468,0.0431840957895531
,@seekracle @ojkindonesia Kemarin aja dibilang pinjol ilegal eh tahunya pinjol legal yang kejadian damkar,kemarin aja dibilang pinjol ilegal eh tahunya pinjol legal yang kejadian damkar,0,Promosi/bot Pinjol,0.9064258745534657,0.9064258745534657,0.09357412544653425
,Satgas PASTI OJK menutup 953 entitas ilegal sepanjang Januari-Maret 2026 terdiri dari 951 pinjol ilegal dan 2 investasi ilegal berdasarkan laporan Rabu (29/4/2026). Simak selengkapnya: https://t.co/slWx22NO6M https://t.co/TgPxwr8JAk,satgas pasti ojk menutup 953 entitas ilegal sepanjang januari maret 2026 terdiri dari 951 pinjol ilegal dan 2 investasi ilegal berdasarkan laporan rabu 29 4 2026 simak selengkapnya,1,Keluhan korban nyata,0.9567641557822927,0.04323584421770732,0.9567641557822927
